method,trial,generation,ptevals,behavioral_diversity,error_vector_diversity
Drop25-Run8-lexicase,51,14,289021132,0.741,0.732
Drop25-Run8-lexicase,51,15,308807256,0.787,0.778
Drop25-Run8-lexicase,51,16,329434873,0.749,0.741
Drop25-Run8-lexicase,51,17,348795738,0.775,0.765
Drop25-Run8-lexicase,51,18,369123378,0.765,0.748
Drop25-Run8-lexicase,51,19,390950203,0.798,0.791
Drop25-Run8-lexicase,51,20,413229647,0.807,0.801
Drop25-Run8-lexicase,52,0,0,1.000,0.544
Drop25-Run8-lexicase,52,1,24475549,0.528,0.522
Drop25-Run8-lexicase,52,2,46033638,0.478,0.471
Drop25-Run8-lexicase,52,3,66246911,0.511,0.500
Drop25-Run8-lexicase,52,4,86283829,0.551,0.541
Drop25-Run8-lexicase,52,5,107604774,0.599,0.591
Drop25-Run8-lexicase,52,6,127559518,0.614,0.607
Drop25-Run8-lexicase,52,7,145518235,0.649,0.637
Drop25-Run8-lexicase,52,8,164397726,0.671,0.664
Drop25-Run8-lexicase,52,9,186543262,0.685,0.682
Drop25-Run8-lexicase,52,10,206478304,0.632,0.630
Drop25-Run8-lexicase,52,11,227779434,0.658,0.656
Drop25-Run8-lexicase,52,12,248883955,0.627,0.624
Drop25-Run8-lexicase,52,13,269015904,0.634,0.627
Drop25-Run8-lexicase,52,14,292062573,0.649,0.646
Drop25-Run8-lexicase,52,15,313383407,0.657,0.654
Drop25-Run8-lexicase,52,16,335037136,0.659,0.654
Drop25-Run8-lexicase,52,17,357355487,0.670,0.666
Drop25-Run8-lexicase,52,18,379469003,0.642,0.641
Drop25-Run8-lexicase,52,19,402971468,0.646,0.643
Drop25-Run8-lexicase,52,20,426570706,0.672,0.670
Drop25-Run8-lexicase,53,0,0,1.000,0.544
Drop25-Run8-lexicase,53,1,24417483,0.523,0.517
Drop25-Run8-lexicase,53,2,46524669,0.519,0.514
Drop25-Run8-lexicase,53,3,68148960,0.514,0.512
Drop25-Run8-lexicase,53,4,89799035,0.501,0.496
Drop25-Run8-lexicase,53,5,110930095,0.549,0.547
Drop25-Run8-lexicase,53,6,131906264,0.588,0.585
Drop25-Run8-lexicase,53,7,151974969,0.563,0.556
Drop25-Run8-lexicase,53,8,173579633,0.561,0.557
Drop25-Run8-lexicase,53,9,194811026,0.577,0.573
Drop25-Run8-lexicase,53,10,215175238,0.578,0.575
Drop25-Run8-lexicase,53,11,235845351,0.613,0.609
Drop25-Run8-lexicase,53,12,256299870,0.572,0.568
Drop25-Run8-lexicase,53,13,277077734,0.592,0.588
Drop25-Run8-lexicase,53,14,297369254,0.578,0.574
Drop25-Run8-lexicase,53,15,318193010,0.594,0.590
Drop25-Run8-lexicase,53,16,340221909,0.611,0.604
Drop25-Run8-lexicase,53,17,360464014,0.604,0.602
Drop25-Run8-lexicase,53,18,379925488,0.599,0.596
Drop25-Run8-lexicase,53,19,399224407,0.614,0.611
Drop25-Run8-lexicase,53,20,420385031,0.614,0.610
Drop25-Run8-lexicase,54,0,0,1.000,0.544
Drop25-Run8-lexicase,54,1,26446361,0.526,0.518
Drop25-Run8-lexicase,54,2,49376603,0.499,0.495
Drop25-Run8-lexicase,54,3,68653036,0.521,0.511
Drop25-Run8-lexicase,54,4,88239074,0.542,0.533
Drop25-Run8-lexicase,54,5,109582157,0.561,0.551
Drop25-Run8-lexicase,54,6,128694324,0.590,0.582
Drop25-Run8-lexicase,54,7,149926962,0.559,0.534
Drop25-Run8-lexicase,54,8,170750665,0.592,0.570
Drop25-Run8-lexicase,54,9,190436443,0.540,0.533
Drop25-Run8-lexicase,54,10,209911617,0.549,0.539
Drop25-Run8-lexicase,54,11,230223018,0.562,0.557
Drop25-Run8-lexicase,54,12,250160597,0.574,0.567
Drop25-Run8-lexicase,54,13,270710231,0.545,0.539
Drop25-Run8-lexicase,54,14,291982071,0.604,0.595
Drop25-Run8-lexicase,54,15,310393017,0.553,0.548
Drop25-Run8-lexicase,54,16,330352443,0.573,0.569
Drop25-Run8-lexicase,54,17,350368044,0.618,0.613
Drop25-Run8-lexicase,54,18,368486475,0.566,0.559
Drop25-Run8-lexicase,54,19,386987085,0.584,0.579
Drop25-Run8-lexicase,54,20,405171163,0.598,0.594
Drop25-Run8-lexicase,55,0,0,1.000,0.544
Drop25-Run8-lexicase,55,1,24513550,0.512,0.504
Drop25-Run8-lexicase,55,2,49929101,0.516,0.508
Drop25-Run8-lexicase,55,3,72176851,0.508,0.500
Drop25-Run8-lexicase,55,4,92455384,0.519,0.507
Drop25-Run8-lexicase,55,5,114402110,0.523,0.508
Drop25-Run8-lexicase,55,6,136405815,0.506,0.493
Drop25-Run8-lexicase,55,7,157577878,0.575,0.557
Drop25-Run8-lexicase,55,8,175750711,0.581,0.560
Drop25-Run8-lexicase,55,9,195650676,0.599,0.578
Drop25-Run8-lexicase,55,10,213433094,0.626,0.601
Drop25-Run8-lexicase,55,11,232234554,0.632,0.605
Drop25-Run8-lexicase,55,12,250708145,0.653,0.634
Drop25-Run8-lexicase,55,13,268330030,0.642,0.613
Drop25-Run8-lexicase,55,14,286929118,0.654,0.634
Drop25-Run8-lexicase,55,15,305932883,0.691,0.678
Drop25-Run8-lexicase,55,16,325522041,0.705,0.691
Drop25-Run8-lexicase,55,17,345851545,0.722,0.711
Drop25-Run8-lexicase,55,18,367131633,0.738,0.726
Drop25-Run8-lexicase,55,19,388986604,0.752,0.742
Drop25-Run8-lexicase,55,20,410674254,0.745,0.738
Drop25-Run8-lexicase,56,0,0,1.000,0.544
Drop25-Run8-lexicase,56,1,26551885,0.517,0.508
Drop25-Run8-lexicase,56,2,49536020,0.536,0.528
Drop25-Run8-lexicase,56,3,70212848,0.484,0.478
Drop25-Run8-lexicase,56,4,90910354,0.522,0.514
Drop25-Run8-lexicase,56,5,108493526,0.513,0.508
Drop25-Run8-lexicase,56,6,129740291,0.563,0.555
Drop25-Run8-lexicase,56,7,150923899,0.632,0.629
Drop25-Run8-lexicase,56,8,174741347,0.589,0.584
Drop25-Run8-lexicase,56,9,197391869,0.591,0.588
Drop25-Run8-lexicase,56,10,221157248,0.662,0.658
Drop25-Run8-lexicase,56,11,244427773,0.677,0.675
Drop25-Run8-lexicase,56,12,268889263,0.714,0.712
Drop25-Run8-lexicase,56,13,293993765,0.719,0.714
Drop25-Run8-lexicase,56,14,319550169,0.747,0.744
Drop25-Run8-lexicase,56,15,346304590,0.735,0.733
Drop25-Run8-lexicase,56,16,373564961,0.736,0.735
Drop25-Run8-lexicase,56,17,400620413,0.767,0.762
Drop25-Run8-lexicase,56,18,428468442,0.786,0.781
Drop25-Run8-lexicase,56,19,457067303,0.763,0.761
Drop25-Run8-lexicase,56,20,487325787,0.775,0.773
Drop25-Run8-lexicase,57,0,0,1.000,0.544
Drop25-Run8-lexicase,57,1,25013325,0.530,0.523
Drop25-Run8-lexicase,57,2,48019013,0.514,0.507
Drop25-Run8-lexicase,57,3,68297148,0.499,0.491
Drop25-Run8-lexicase,57,4,88944937,0.522,0.513
Drop25-Run8-lexicase,57,5,107490076,0.531,0.525
Drop25-Run8-lexicase,57,6,128599568,0.572,0.564
Drop25-Run8-lexicase,57,7,150263293,0.592,0.588
Drop25-Run8-lexicase,57,8,171043178,0.573,0.563
Drop25-Run8-lexicase,57,9,194148378,0.647,0.645
Drop25-Run8-lexicase,57,10,214643427,0.687,0.681
Drop25-Run8-lexicase,57,11,235998495,0.710,0.708
Drop25-Run8-lexicase,57,12,256507508,0.728,0.725
Drop25-Run8-lexicase,57,13,277037767,0.715,0.714
Drop25-Run8-lexicase,57,14,298412197,0.734,0.732
Drop25-Run8-lexicase,57,15,321501295,0.732,0.731
Drop25-Run8-lexicase,57,16,345207080,0.752,0.750
Drop25-Run8-lexicase,57,17,369260900,0.741,0.736
Drop25-Run8-lexicase,57,18,393883093,0.772,0.766
Drop25-Run8-lexicase,57,19,417839020,0.753,0.749
Drop25-Run8-lexicase,57,20,440990672,0.753,0.748
Drop25-Run8-lexicase,58,0,0,1.000,0.544
Drop25-Run8-lexicase,58,1,25410436,0.530,0.522
Drop25-Run8-lexicase,58,2,45678734,0.530,0.521
Drop25-Run8-lexicase,58,3,67125406,0.517,0.508
Drop25-Run8-lexicase,58,4,87331312,0.506,0.490
Drop25-Run8-lexicase,58,5,108048567,0.514,0.501
Drop25-Run8-lexicase,58,6,128750478,0.541,0.523
Drop25-Run8-lexicase,58,7,148514392,0.590,0.577
Drop25-Run8-lexicase,58,8,169271664,0.568,0.549
Drop25-Run8-lexicase,58,9,191177488,0.562,0.545
Drop25-Run8-lexicase,58,10,211506729,0.589,0.568
Drop25-Run8-lexicase,58,11,230473259,0.634,0.615
Drop25-Run8-lexicase,58,12,249573163,0.641,0.618
Drop25-Run8-lexicase,58,13,268861253,0.643,0.629
Drop25-Run8-lexicase,58,14,290228680,0.656,0.647
Drop25-Run8-lexicase,58,15,312057238,0.652,0.643
Drop25-Run8-lexicase,58,16,332317677,0.657,0.652
Drop25-Run8-lexicase,58,17,352552929,0.662,0.653
Drop25-Run8-lexicase,58,18,372284771,0.673,0.668
Drop25-Run8-lexicase,58,19,393706039,0.720,0.715
Drop25-Run8-lexicase,58,20,413479234,0.712,0.707
Drop25-Run8-lexicase,59,0,0,1.000,0.544
Drop25-Run8-lexicase,59,1,25431949,0.528,0.524
Drop25-Run8-lexicase,59,2,47051589,0.536,0.529
Drop25-Run8-lexicase,59,3,67217098,0.528,0.513
Drop25-Run8-lexicase,59,4,87865282,0.559,0.547
Drop25-Run8-lexicase,59,5,108531242,0.587,0.574
Drop25-Run8-lexicase,59,6,130833391,0.620,0.606
Drop25-Run8-lexicase,59,7,154396749,0.669,0.650
Drop25-Run8-lexicase,59,8,175737615,0.619,0.604
Drop25-Run8-lexicase,59,9,197494961,0.657,0.641
Drop25-Run8-lexicase,59,10,220781285,0.654,0.637
Drop25-Run8-lexicase,59,11,243225174,0.713,0.698
Drop25-Run8-lexicase,59,12,265224648,0.688,0.677
Drop25-Run8-lexicase,59,13,286118265,0.703,0.695
Drop25-Run8-lexicase,59,14,308300250,0.717,0.710
Drop25-Run8-lexicase,59,15,330714303,0.746,0.733
Drop25-Run8-lexicase,59,16,353708996,0.767,0.758
Drop25-Run8-lexicase,59,17,377640837,0.762,0.755
Drop25-Run8-lexicase,59,18,400030812,0.772,0.764
Drop25-Run8-lexicase,59,19,424615054,0.815,0.806
Drop25-Run8-lexicase,59,20,447930954,0.818,0.814
Drop25-Run8-lexicase,60,0,0,1.000,0.544
Drop25-Run8-lexicase,60,1,25664002,0.504,0.501
Drop25-Run8-lexicase,60,2,46881568,0.509,0.498
Drop25-Run8-lexicase,60,3,67600875,0.500,0.484
Drop25-Run8-lexicase,60,4,87254298,0.523,0.515
Drop25-Run8-lexicase,60,5,108280645,0.564,0.554
Drop25-Run8-lexicase,60,6,128267524,0.557,0.545
Drop25-Run8-lexicase,60,7,149666850,0.598,0.586
Drop25-Run8-lexicase,60,8,170770013,0.575,0.565
Drop25-Run8-lexicase,60,9,192744410,0.596,0.585
Drop25-Run8-lexicase,60,10,212322578,0.639,0.630
Drop25-Run8-lexicase,60,11,232363955,0.629,0.613
Drop25-Run8-lexicase,60,12,253205317,0.696,0.682
Drop25-Run8-lexicase,60,13,274227659,0.682,0.670
Drop25-Run8-lexicase,60,14,294002007,0.695,0.686
Drop25-Run8-lexicase,60,15,316266432,0.706,0.701
Drop25-Run8-lexicase,60,16,340554735,0.707,0.701
Drop25-Run8-lexicase,60,17,366765450,0.727,0.724
Drop25-Run8-lexicase,60,18,395447164,0.721,0.718
Drop25-Run8-lexicase,60,19,422712418,0.750,0.746
Drop25-Run8-lexicase,60,20,451286202,0.749,0.746
Drop25-Run8-lexicase,61,0,0,1.000,0.544
Drop25-Run8-lexicase,61,1,25378792,0.536,0.529
Drop25-Run8-lexicase,61,2,50240540,0.527,0.513
Drop25-Run8-lexicase,61,3,71381912,0.554,0.537
Drop25-Run8-lexicase,61,4,92382759,0.544,0.534
Drop25-Run8-lexicase,61,5,114228350,0.543,0.524
Drop25-Run8-lexicase,61,6,135733484,0.581,0.569
Drop25-Run8-lexicase,61,7,156152536,0.540,0.527
Drop25-Run8-lexicase,61,8,177121830,0.534,0.515
Drop25-Run8-lexicase,61,9,198451422,0.532,0.512
Drop25-Run8-lexicase,61,10,217569145,0.563,0.546
Drop25-Run8-lexicase,61,11,236959824,0.623,0.608
Drop25-Run8-lexicase,61,12,254979799,0.518,0.509
Drop25-Run8-lexicase,61,13,273381067,0.535,0.523
Drop25-Run8-lexicase,61,14,294119897,0.546,0.533
Drop25-Run8-lexicase,61,15,315679786,0.569,0.560
Drop25-Run8-lexicase,61,16,338249366,0.558,0.548
Drop25-Run8-lexicase,61,17,359738923,0.584,0.573
Drop25-Run8-lexicase,61,18,382081037,0.571,0.557
Drop25-Run8-lexicase,61,19,402496783,0.584,0.572
Drop25-Run8-lexicase,61,20,424484574,0.599,0.587
Drop25-Run8-lexicase,62,0,0,1.000,0.544
Drop25-Run8-lexicase,62,1,27191059,0.519,0.512
Drop25-Run8-lexicase,62,2,49320722,0.517,0.510
Drop25-Run8-lexicase,62,3,72323125,0.528,0.518
Drop25-Run8-lexicase,62,4,93942951,0.538,0.522
Drop25-Run8-lexicase,62,5,116023381,0.532,0.521
Drop25-Run8-lexicase,62,6,139314605,0.514,0.508
Drop25-Run8-lexicase,62,7,160431308,0.526,0.511
Drop25-Run8-lexicase,62,8,181567061,0.523,0.511
Drop25-Run8-lexicase,62,9,202176884,0.554,0.544
Drop25-Run8-lexicase,62,10,222301742,0.576,0.558
Drop25-Run8-lexicase,62,11,242370237,0.608,0.596
Drop25-Run8-lexicase,62,12,262624780,0.600,0.589
Drop25-Run8-lexicase,62,13,283544734,0.615,0.606
Drop25-Run8-lexicase,62,14,302997335,0.645,0.635
Drop25-Run8-lexicase,62,15,320843842,0.635,0.616
Drop25-Run8-lexicase,62,16,339295502,0.636,0.622
Drop25-Run8-lexicase,62,17,356014930,0.693,0.677
Drop25-Run8-lexicase,62,18,373945516,0.684,0.672
Drop25-Run8-lexicase,62,19,392123315,0.721,0.706
Drop25-Run8-lexicase,62,20,411087972,0.695,0.677
Drop25-Run8-lexicase,63,0,0,1.000,0.544
Drop25-Run8-lexicase,63,1,27604997,0.521,0.514
Drop25-Run8-lexicase,63,2,47700674,0.544,0.533
Drop25-Run8-lexicase,63,3,66979796,0.556,0.546
Drop25-Run8-lexicase,63,4,85628266,0.582,0.570
Drop25-Run8-lexicase,63,5,103929951,0.610,0.604
Drop25-Run8-lexicase,63,6,121121917,0.627,0.618
Drop25-Run8-lexicase,63,7,136958760,0.601,0.591
Drop25-Run8-lexicase,63,8,153164487,0.662,0.646
Drop25-Run8-lexicase,63,9,168764853,0.614,0.602
Drop25-Run8-lexicase,63,10,184204030,0.618,0.608
Drop25-Run8-lexicase,63,11,199565274,0.551,0.549
Drop25-Run8-lexicase,63,12,215525394,0.585,0.580
Drop25-Run8-lexicase,63,13,230549701,0.586,0.582
Drop25-Run8-lexicase,63,14,247116993,0.575,0.570
Drop25-Run8-lexicase,63,15,262919200,0.593,0.588
Drop25-Run8-lexicase,63,16,279002434,0.573,0.571
Drop25-Run8-lexicase,63,17,294847633,0.595,0.590
Drop25-Run8-lexicase,63,18,311691617,0.597,0.589
Drop25-Run8-lexicase,63,19,328209899,0.590,0.586
Drop25-Run8-lexicase,63,20,345132249,0.583,0.575
Drop25-Run8-lexicase,64,0,0,1.000,0.544
Drop25-Run8-lexicase,64,1,24649265,0.500,0.496
Drop25-Run8-lexicase,64,2,46959976,0.529,0.522
Drop25-Run8-lexicase,64,3,65012422,0.529,0.518
Drop25-Run8-lexicase,64,4,85188202,0.513,0.504
Drop25-Run8-lexicase,64,5,103096625,0.497,0.491
Drop25-Run8-lexicase,64,6,119975896,0.588,0.581
Drop25-Run8-lexicase,64,7,135547676,0.566,0.556
Drop25-Run8-lexicase,64,8,150634897,0.592,0.585
Drop25-Run8-lexicase,64,9,165000170,0.655,0.647
Drop25-Run8-lexicase,64,10,180881770,0.661,0.652
Drop25-Run8-lexicase,64,11,196953113,0.657,0.649
Drop25-Run8-lexicase,64,12,213165086,0.663,0.658
Drop25-Run8-lexicase,64,13,229054462,0.663,0.660
Drop25-Run8-lexicase,64,14,246033671,0.693,0.688
Drop25-Run8-lexicase,64,15,263097078,0.691,0.686
Drop25-Run8-lexicase,64,16,279356401,0.703,0.694
Drop25-Run8-lexicase,64,17,295535356,0.680,0.675
Drop25-Run8-lexicase,64,18,312476654,0.692,0.684
Drop25-Run8-lexicase,64,19,328939301,0.724,0.712
Drop25-Run8-lexicase,64,20,347273773,0.710,0.697
Drop25-Run8-lexicase,65,0,0,1.000,0.544
Drop25-Run8-lexicase,65,1,25474347,0.525,0.519
Drop25-Run8-lexicase,65,2,48538842,0.532,0.525
Drop25-Run8-lexicase,65,3,68773689,0.510,0.502
Drop25-Run8-lexicase,65,4,89665158,0.563,0.553
Drop25-Run8-lexicase,65,5,107352319,0.535,0.528
Drop25-Run8-lexicase,65,6,124810484,0.550,0.540
Drop25-Run8-lexicase,65,7,143458015,0.620,0.607
Drop25-Run8-lexicase,65,8,161227974,0.616,0.602
Drop25-Run8-lexicase,65,9,178237911,0.628,0.611
Drop25-Run8-lexicase,65,10,194548544,0.643,0.627
Drop25-Run8-lexicase,65,11,211974715,0.604,0.582
Drop25-Run8-lexicase,65,12,227425235,0.590,0.561
Drop25-Run8-lexicase,65,13,243404897,0.590,0.571
Drop25-Run8-lexicase,65,14,260381221,0.599,0.587
Drop25-Run8-lexicase,65,15,278856925,0.634,0.623
Drop25-Run8-lexicase,65,16,299681039,0.649,0.639
Drop25-Run8-lexicase,65,17,322534347,0.624,0.614
Drop25-Run8-lexicase,65,18,344927745,0.627,0.616
Drop25-Run8-lexicase,65,19,370505788,0.574,0.566
Drop25-Run8-lexicase,65,20,393305801,0.557,0.547
Drop25-Run8-lexicase,66,0,0,1.000,0.544
Drop25-Run8-lexicase,66,1,25448934,0.525,0.517
Drop25-Run8-lexicase,66,2,47672568,0.494,0.484
Drop25-Run8-lexicase,66,3,68118045,0.532,0.522
Drop25-Run8-lexicase,66,4,87483191,0.486,0.476
Drop25-Run8-lexicase,66,5,107691842,0.508,0.500
Drop25-Run8-lexicase,66,6,127443997,0.504,0.496
Drop25-Run8-lexicase,66,7,146249437,0.515,0.503
Drop25-Run8-lexicase,66,8,164241724,0.584,0.571
Drop25-Run8-lexicase,66,9,183075785,0.652,0.638
Drop25-Run8-lexicase,66,10,201774471,0.676,0.666
Drop25-Run8-lexicase,66,11,219530358,0.676,0.668
Drop25-Run8-lexicase,66,12,236875321,0.726,0.716
Drop25-Run8-lexicase,66,13,254662624,0.743,0.729
Drop25-Run8-lexicase,66,14,273051319,0.722,0.712
Drop25-Run8-lexicase,66,15,293767036,0.760,0.752
Drop25-Run8-lexicase,66,16,315913382,0.788,0.783
Drop25-Run8-lexicase,66,17,336948634,0.772,0.766
Drop25-Run8-lexicase,66,18,359255439,0.753,0.749
Drop25-Run8-lexicase,66,19,380594791,0.769,0.766
Drop25-Run8-lexicase,66,20,401136971,0.797,0.795
Drop25-Run8-lexicase,67,0,0,1.000,0.544
Drop25-Run8-lexicase,67,1,24626592,0.515,0.507
Drop25-Run8-lexicase,67,2,43720712,0.525,0.520
Drop25-Run8-lexicase,67,3,62730991,0.521,0.516
Drop25-Run8-lexicase,67,4,81818087,0.502,0.498
Drop25-Run8-lexicase,67,5,101802656,0.526,0.520
Drop25-Run8-lexicase,67,6,119063444,0.536,0.524
Drop25-Run8-lexicase,67,7,137052162,0.519,0.514
Drop25-Run8-lexicase,67,8,156303328,0.576,0.571
Drop25-Run8-lexicase,67,9,173542306,0.581,0.571
Drop25-Run8-lexicase,67,10,191767449,0.564,0.557
Drop25-Run8-lexicase,67,11,212080106,0.604,0.590
Drop25-Run8-lexicase,67,12,231913634,0.589,0.579
Drop25-Run8-lexicase,67,13,251129952,0.619,0.610
Drop25-Run8-lexicase,67,14,270923905,0.638,0.626
Drop25-Run8-lexicase,67,15,293383616,0.598,0.588
Drop25-Run8-lexicase,67,16,317205392,0.620,0.616
Drop25-Run8-lexicase,67,17,338845383,0.587,0.583
Drop25-Run8-lexicase,67,18,363363274,0.658,0.653
Drop25-Run8-lexicase,67,19,387617830,0.630,0.626
Drop25-Run8-lexicase,67,20,411688320,0.641,0.638
Drop25-Run8-lexicase,68,0,0,1.000,0.544
Drop25-Run8-lexicase,68,1,23642963,0.536,0.531
Drop25-Run8-lexicase,68,2,44513987,0.514,0.505
Drop25-Run8-lexicase,68,3,66526094,0.546,0.536
Drop25-Run8-lexicase,68,4,87718358,0.537,0.526
Drop25-Run8-lexicase,68,5,106289144,0.520,0.507
Drop25-Run8-lexicase,68,6,124903677,0.508,0.497
Drop25-Run8-lexicase,68,7,143233524,0.564,0.542
Drop25-Run8-lexicase,68,8,163259650,0.587,0.569
Drop25-Run8-lexicase,68,9,180696138,0.505,0.492
Drop25-Run8-lexicase,68,10,198430589,0.516,0.505
Drop25-Run8-lexicase,68,11,216916623,0.554,0.541
Drop25-Run8-lexicase,68,12,235771934,0.570,0.564
Drop25-Run8-lexicase,68,13,254497092,0.575,0.566
Drop25-Run8-lexicase,68,14,272182170,0.530,0.524
Drop25-Run8-lexicase,68,15,291051003,0.536,0.531
Drop25-Run8-lexicase,68,16,311455590,0.571,0.567
Drop25-Run8-lexicase,68,17,332895693,0.546,0.538
Drop25-Run8-lexicase,68,18,353384508,0.580,0.578
Drop25-Run8-lexicase,68,19,374447616,0.568,0.562
Drop25-Run8-lexicase,68,20,395559510,0.605,0.599
Drop25-Run8-lexicase,69,0,0,1.000,0.544
Drop25-Run8-lexicase,69,1,26085203,0.530,0.523
Drop25-Run8-lexicase,69,2,50218018,0.514,0.507
Drop25-Run8-lexicase,69,3,72531381,0.538,0.534
Drop25-Run8-lexicase,69,4,94469423,0.542,0.537
Drop25-Run8-lexicase,69,5,116128792,0.563,0.557
Drop25-Run8-lexicase,69,6,137079212,0.597,0.593
Drop25-Run8-lexicase,69,7,157081936,0.618,0.612
Drop25-Run8-lexicase,69,8,175898167,0.630,0.624
Drop25-Run8-lexicase,69,9,194955748,0.654,0.645
Drop25-Run8-lexicase,69,10,214608374,0.656,0.653
Drop25-Run8-lexicase,69,11,235039255,0.737,0.732
Drop25-Run8-lexicase,69,12,253021399,0.727,0.721
Drop25-Run8-lexicase,69,13,272723097,0.769,0.765
Drop25-Run8-lexicase,69,14,292340043,0.759,0.755
Drop25-Run8-lexicase,69,15,312188254,0.790,0.785
Drop25-Run8-lexicase,69,16,332392847,0.776,0.770
Drop25-Run8-lexicase,69,17,353565698,0.786,0.781
Drop25-Run8-lexicase,69,18,375641242,0.789,0.784
Drop25-Run8-lexicase,69,19,398129163,0.743,0.740
Drop25-Run8-lexicase,69,20,421131884,0.763,0.762
Drop25-Run8-lexicase,70,0,0,1.000,0.544
Drop25-Run8-lexicase,70,1,24307727,0.519,0.512
Drop25-Run8-lexicase,70,2,46251591,0.548,0.538
Drop25-Run8-lexicase,70,3,68627922,0.531,0.519
Drop25-Run8-lexicase,70,4,90259738,0.559,0.545
Drop25-Run8-lexicase,70,5,113237533,0.517,0.501
Drop25-Run8-lexicase,70,6,134966768,0.543,0.529
Drop25-Run8-lexicase,70,7,157547007,0.557,0.536
Drop25-Run8-lexicase,70,8,179443988,0.557,0.542
Drop25-Run8-lexicase,70,9,201694752,0.568,0.551
Drop25-Run8-lexicase,70,10,221675848,0.557,0.538
Drop25-Run8-lexicase,70,11,241510626,0.581,0.572
Drop25-Run8-lexicase,70,12,262006730,0.540,0.531
Drop25-Run8-lexicase,70,13,283575128,0.570,0.559
Drop25-Run8-lexicase,70,14,304786714,0.599,0.586
Drop25-Run8-lexicase,70,15,326395111,0.576,0.560
Drop25-Run8-lexicase,70,16,348199963,0.563,0.554
Drop25-Run8-lexicase,70,17,372146735,0.533,0.525
Drop25-Run8-lexicase,70,18,399063342,0.581,0.573
Drop25-Run8-lexicase,70,19,426561575,0.581,0.571
Drop25-Run8-lexicase,70,20,453901932,0.601,0.593
Drop25-Run8-lexicase,71,0,0,1.000,0.544
Drop25-Run8-lexicase,71,1,26450260,0.498,0.491
Drop25-Run8-lexicase,71,2,49567151,0.500,0.491
Drop25-Run8-lexicase,71,3,72283631,0.510,0.501
Drop25-Run8-lexicase,71,4,94709082,0.499,0.490
Drop25-Run8-lexicase,71,5,116978366,0.559,0.546
Drop25-Run8-lexicase,71,6,138884188,0.556,0.549
Drop25-Run8-lexicase,71,7,160009532,0.580,0.575
Drop25-Run8-lexicase,71,8,178556127,0.593,0.585
Drop25-Run8-lexicase,71,9,198613711,0.602,0.593
Drop25-Run8-lexicase,71,10,220130954,0.613,0.604
Drop25-Run8-lexicase,71,11,241132757,0.625,0.617
Drop25-Run8-lexicase,71,12,262153826,0.649,0.638
Drop25-Run8-lexicase,71,13,282612468,0.615,0.606
Drop25-Run8-lexicase,71,14,303461077,0.662,0.651
Drop25-Run8-lexicase,71,15,324751589,0.654,0.645
Drop25-Run8-lexicase,71,16,346829633,0.618,0.607
Drop25-Run8-lexicase,71,17,366612781,0.640,0.630
Drop25-Run8-lexicase,71,18,389503241,0.657,0.644
Drop25-Run8-lexicase,71,19,410549959,0.630,0.615
Drop25-Run8-lexicase,71,20,431904384,0.611,0.594
Drop25-Run8-lexicase,72,0,0,1.000,0.544
Drop25-Run8-lexicase,72,1,24118203,0.532,0.525
Drop25-Run8-lexicase,72,2,47545950,0.531,0.523
Drop25-Run8-lexicase,72,3,66894556,0.533,0.522
Drop25-Run8-lexicase,72,4,86711180,0.601,0.590
Drop25-Run8-lexicase,72,5,106573161,0.570,0.554
Drop25-Run8-lexicase,72,6,128363813,0.603,0.585
Drop25-Run8-lexicase,72,7,148142579,0.590,0.571
Drop25-Run8-lexicase,72,8,167928258,0.647,0.627
Drop25-Run8-lexicase,72,9,187525628,0.624,0.606
Drop25-Run8-lexicase,72,10,205778277,0.604,0.585
Drop25-Run8-lexicase,72,11,223964162,0.655,0.639
Drop25-Run8-lexicase,72,12,243449765,0.657,0.642
Drop25-Run8-lexicase,72,13,262796324,0.680,0.665
Drop25-Run8-lexicase,72,14,281996414,0.695,0.682
Drop25-Run8-lexicase,72,15,301178736,0.728,0.716
Drop25-Run8-lexicase,72,16,320777186,0.709,0.701
Drop25-Run8-lexicase,72,17,343121834,0.701,0.696
Drop25-Run8-lexicase,72,18,362600266,0.621,0.615
Drop25-Run8-lexicase,72,19,382115005,0.636,0.626
Drop25-Run8-lexicase,72,20,401872766,0.625,0.615
Drop25-Run8-lexicase,73,0,0,1.000,0.544
Drop25-Run8-lexicase,73,1,25133437,0.524,0.517
Drop25-Run8-lexicase,73,2,47543196,0.527,0.517
Drop25-Run8-lexicase,73,3,70125861,0.543,0.534
Drop25-Run8-lexicase,73,4,92004729,0.558,0.551
Drop25-Run8-lexicase,73,5,112750610,0.605,0.599
Drop25-Run8-lexicase,73,6,134350335,0.614,0.605
Drop25-Run8-lexicase,73,7,158614774,0.635,0.631
Drop25-Run8-lexicase,73,8,184015122,0.631,0.627
Drop25-Run8-lexicase,73,9,210505633,0.643,0.639
Drop25-Run8-lexicase,73,10,237059057,0.655,0.651
Drop25-Run8-lexicase,73,11,265457386,0.658,0.653
Drop25-Run8-lexicase,73,12,295565106,0.695,0.688
Drop25-Run8-lexicase,73,13,325025842,0.672,0.669
Drop25-Run8-lexicase,73,14,353453281,0.657,0.654
Drop25-Run8-lexicase,73,15,381932081,0.662,0.659
Drop25-Run8-lexicase,73,16,409483921,0.650,0.646
Drop25-Run8-lexicase,73,17,435704057,0.636,0.633
Drop25-Run8-lexicase,73,18,460910242,0.678,0.676
