method,trial,generation,ptevals,behavioral_diversity,error_vector_diversity
Div15-Run1-lexicase,47,20,411933284,0.423,0.420
Div15-Run1-lexicase,48,0,0,1.000,0.117
Div15-Run1-lexicase,48,1,32380338,0.232,0.232
Div15-Run1-lexicase,48,2,61430589,0.323,0.322
Div15-Run1-lexicase,48,3,89162433,0.399,0.399
Div15-Run1-lexicase,48,4,117065042,0.517,0.517
Div15-Run1-lexicase,48,5,143231511,0.556,0.556
Div15-Run1-lexicase,48,6,167798244,0.603,0.602
Div15-Run1-lexicase,48,7,191218518,0.624,0.622
Div15-Run1-lexicase,48,8,213166981,0.619,0.618
Div15-Run1-lexicase,48,9,232817667,0.656,0.655
Div15-Run1-lexicase,48,10,252088900,0.648,0.647
Div15-Run1-lexicase,48,11,264571013,0.506,0.506
Div15-Run1-lexicase,48,12,283412514,0.318,0.316
Div15-Run1-lexicase,48,13,304922548,0.328,0.326
Div15-Run1-lexicase,48,14,325658999,0.376,0.372
Div15-Run1-lexicase,48,15,344804787,0.319,0.317
Div15-Run1-lexicase,48,16,363404907,0.328,0.327
Div15-Run1-lexicase,48,17,382197028,0.373,0.370
Div15-Run1-lexicase,48,18,401354951,0.350,0.350
Div15-Run1-lexicase,48,19,421556488,0.323,0.320
Div15-Run1-lexicase,48,20,441912288,0.338,0.333
Div15-Run1-lexicase,49,0,0,1.000,0.117
Div15-Run1-lexicase,49,1,33382207,0.211,0.210
Div15-Run1-lexicase,49,2,66251366,0.321,0.319
Div15-Run1-lexicase,49,3,92044805,0.417,0.415
Div15-Run1-lexicase,49,4,120964714,0.495,0.495
Div15-Run1-lexicase,49,5,149429430,0.566,0.565
Div15-Run1-lexicase,49,6,172273752,0.619,0.619
Div15-Run1-lexicase,49,7,192636224,0.641,0.641
Div15-Run1-lexicase,49,8,212764123,0.641,0.641
Div15-Run1-lexicase,49,9,234158639,0.652,0.652
Div15-Run1-lexicase,49,10,253059799,0.635,0.635
Div15-Run1-lexicase,49,11,270999911,0.613,0.613
Div15-Run1-lexicase,49,12,286652842,0.619,0.619
Div15-Run1-lexicase,49,13,301123196,0.605,0.605
Div15-Run1-lexicase,49,14,315340704,0.608,0.608
Div15-Run1-lexicase,49,15,329693264,0.611,0.611
Div15-Run1-lexicase,49,16,341170814,0.338,0.336
Div15-Run1-lexicase,49,17,354527354,0.360,0.353
Div15-Run1-lexicase,49,18,378001662,0.402,0.399
Div15-Run1-lexicase,49,19,408472573,0.427,0.423
Div15-Run1-lexicase,49,20,441749010,0.462,0.458
Div15-Run1-lexicase,50,0,0,1.000,0.117
Div15-Run1-lexicase,50,1,29244706,0.240,0.238
Div15-Run1-lexicase,50,2,53145600,0.344,0.344
Div15-Run1-lexicase,50,3,78386756,0.443,0.442
Div15-Run1-lexicase,50,4,100019352,0.533,0.530
Div15-Run1-lexicase,50,5,117226422,0.564,0.563
Div15-Run1-lexicase,50,6,135368256,0.579,0.579
Div15-Run1-lexicase,50,7,154318106,0.591,0.591
Div15-Run1-lexicase,50,8,176135506,0.616,0.616
Div15-Run1-lexicase,50,9,198092924,0.624,0.624
Div15-Run1-lexicase,50,10,216734751,0.622,0.622
Div15-Run1-lexicase,50,11,236910629,0.660,0.659
Div15-Run1-lexicase,50,12,257171405,0.659,0.659
Div15-Run1-lexicase,50,13,279199990,0.665,0.662
Div15-Run1-lexicase,50,14,299545139,0.703,0.701
Div15-Run1-lexicase,50,15,320481001,0.671,0.671
Div15-Run1-lexicase,50,16,339601275,0.705,0.705
Div15-Run1-lexicase,50,17,359374907,0.722,0.722
Div15-Run1-lexicase,50,18,381007638,0.690,0.690
Div15-Run1-lexicase,50,19,403765475,0.655,0.654
Div15-Run1-lexicase,50,20,423804020,0.295,0.294
Div15-Run1-lexicase,51,0,0,1.000,0.117
Div15-Run1-lexicase,51,1,30457481,0.231,0.229
Div15-Run1-lexicase,51,2,55087931,0.353,0.352
Div15-Run1-lexicase,51,3,74542639,0.175,0.174
Div15-Run1-lexicase,51,4,116209865,0.110,0.110
Div15-Run1-lexicase,51,5,158683688,0.104,0.103
Div15-Run1-lexicase,51,6,203305332,0.119,0.117
Div15-Run1-lexicase,51,7,249308318,0.110,0.109
Div15-Run1-lexicase,51,8,295697008,0.111,0.108
Div15-Run1-lexicase,51,9,346428312,0.103,0.102
Div15-Run1-lexicase,51,10,394403549,0.139,0.133
Div15-Run1-lexicase,51,11,442503508,0.122,0.118
Div15-Run1-lexicase,51,12,492874115,0.137,0.134
Div15-Run1-lexicase,51,13,545008545,0.126,0.126
Div15-Run1-lexicase,51,14,593935195,0.128,0.127
Div15-Run1-lexicase,51,15,639235131,0.137,0.135
Div15-Run1-lexicase,51,16,684859511,0.130,0.129
Div15-Run1-lexicase,51,17,728346058,0.139,0.136
Div15-Run1-lexicase,51,18,772627829,0.134,0.130
Div15-Run1-lexicase,51,19,819404449,0.145,0.138
Div15-Run1-lexicase,51,20,867182510,0.157,0.154
Div15-Run1-lexicase,52,0,0,1.000,0.117
Div15-Run1-lexicase,52,1,32949661,0.225,0.225
Div15-Run1-lexicase,52,2,65582787,0.319,0.317
Div15-Run1-lexicase,52,3,96048852,0.445,0.445
Div15-Run1-lexicase,52,4,123552559,0.530,0.530
Div15-Run1-lexicase,52,5,149236510,0.588,0.587
Div15-Run1-lexicase,52,6,173489818,0.663,0.662
Div15-Run1-lexicase,52,7,203970030,0.680,0.680
Div15-Run1-lexicase,52,8,232882219,0.690,0.690
Div15-Run1-lexicase,52,9,259426548,0.670,0.669
Div15-Run1-lexicase,52,10,280664602,0.642,0.642
Div15-Run1-lexicase,52,11,295284906,0.272,0.265
Div15-Run1-lexicase,52,12,308957947,0.326,0.322
Div15-Run1-lexicase,52,13,321603410,0.323,0.317
Div15-Run1-lexicase,52,14,334079835,0.350,0.341
Div15-Run1-lexicase,52,15,344976174,0.425,0.420
Div15-Run1-lexicase,52,16,355732557,0.409,0.403
Div15-Run1-lexicase,52,17,366897317,0.414,0.407
Div15-Run1-lexicase,52,18,377973833,0.444,0.439
Div15-Run1-lexicase,52,19,389567093,0.480,0.476
Div15-Run1-lexicase,52,20,401358099,0.523,0.518
Div15-Run1-lexicase,53,0,0,1.000,0.117
Div15-Run1-lexicase,53,1,31629847,0.225,0.224
Div15-Run1-lexicase,53,2,60653513,0.345,0.344
Div15-Run1-lexicase,53,3,89538386,0.430,0.428
Div15-Run1-lexicase,53,4,115559780,0.481,0.481
Div15-Run1-lexicase,53,5,125123669,0.273,0.271
Div15-Run1-lexicase,53,6,132478970,0.246,0.243
Div15-Run1-lexicase,53,7,139918434,0.245,0.242
Div15-Run1-lexicase,53,8,146915587,0.264,0.261
Div15-Run1-lexicase,53,9,153830437,0.261,0.255
Div15-Run1-lexicase,53,10,160617611,0.285,0.281
Div15-Run1-lexicase,53,11,167921911,0.315,0.310
Div15-Run1-lexicase,53,12,175235736,0.303,0.294
Div15-Run1-lexicase,53,13,183036525,0.318,0.311
Div15-Run1-lexicase,53,14,190983044,0.321,0.316
Div15-Run1-lexicase,53,15,200541632,0.344,0.341
Div15-Run1-lexicase,53,16,211933834,0.385,0.383
Div15-Run1-lexicase,53,17,223173833,0.386,0.373
Div15-Run1-lexicase,53,18,236197293,0.451,0.445
Div15-Run1-lexicase,53,19,250409859,0.447,0.438
Div15-Run1-lexicase,53,20,265714465,0.506,0.499
Div15-Run1-lexicase,54,0,0,1.000,0.117
Div15-Run1-lexicase,54,1,31114158,0.212,0.211
Div15-Run1-lexicase,54,2,61348750,0.335,0.335
Div15-Run1-lexicase,54,3,86178211,0.430,0.430
Div15-Run1-lexicase,54,4,112741029,0.522,0.522
Div15-Run1-lexicase,54,5,137268033,0.574,0.574
Div15-Run1-lexicase,54,6,163840847,0.613,0.612
Div15-Run1-lexicase,54,7,187472683,0.626,0.625
Div15-Run1-lexicase,54,8,209811709,0.650,0.650
Div15-Run1-lexicase,54,9,233438290,0.641,0.641
Div15-Run1-lexicase,54,10,250493365,0.602,0.602
Div15-Run1-lexicase,54,11,268605602,0.601,0.601
Div15-Run1-lexicase,54,12,284527605,0.652,0.652
Div15-Run1-lexicase,54,13,300928341,0.637,0.637
Div15-Run1-lexicase,54,14,317591544,0.626,0.625
Div15-Run1-lexicase,54,15,334798244,0.634,0.633
Div15-Run1-lexicase,54,16,352538791,0.665,0.665
Div15-Run1-lexicase,54,17,368573519,0.659,0.659
Div15-Run1-lexicase,54,18,384163665,0.680,0.680
Div15-Run1-lexicase,54,19,400473070,0.668,0.667
Div15-Run1-lexicase,54,20,415521783,0.662,0.662
Div15-Run1-lexicase,55,0,0,1.000,0.117
Div15-Run1-lexicase,55,1,33365097,0.222,0.220
Div15-Run1-lexicase,55,2,64176110,0.330,0.329
Div15-Run1-lexicase,55,3,96296677,0.415,0.415
Div15-Run1-lexicase,55,4,130731742,0.532,0.532
Div15-Run1-lexicase,55,5,159096889,0.583,0.583
Div15-Run1-lexicase,55,6,184982133,0.664,0.664
Div15-Run1-lexicase,55,7,209562946,0.647,0.646
Div15-Run1-lexicase,55,8,235208725,0.669,0.669
Div15-Run1-lexicase,55,9,263658481,0.702,0.702
Div15-Run1-lexicase,55,10,289952562,0.693,0.692
Div15-Run1-lexicase,55,11,313296613,0.719,0.718
Div15-Run1-lexicase,55,12,335824148,0.705,0.704
Div15-Run1-lexicase,55,13,363252307,0.746,0.745
Div15-Run1-lexicase,55,14,388850158,0.773,0.771
Div15-Run1-lexicase,55,15,415390844,0.778,0.777
Div15-Run1-lexicase,55,16,438956930,0.792,0.792
Div15-Run1-lexicase,55,17,461508512,0.717,0.717
Div15-Run1-lexicase,55,18,483413307,0.345,0.344
Div15-Run1-lexicase,55,19,503450180,0.363,0.361
Div15-Run1-lexicase,55,20,528042614,0.385,0.384
Div15-Run1-lexicase,56,0,0,1.000,0.117
Div15-Run1-lexicase,56,1,31012268,0.211,0.209
Div15-Run1-lexicase,56,2,62815886,0.359,0.359
Div15-Run1-lexicase,56,3,92727514,0.440,0.440
Div15-Run1-lexicase,56,4,122258901,0.503,0.503
Div15-Run1-lexicase,56,5,153281948,0.575,0.575
Div15-Run1-lexicase,56,6,180474048,0.644,0.644
Div15-Run1-lexicase,56,7,205280774,0.689,0.689
Div15-Run1-lexicase,56,8,230457340,0.698,0.698
Div15-Run1-lexicase,56,9,253779260,0.718,0.718
Div15-Run1-lexicase,56,10,273320859,0.649,0.649
Div15-Run1-lexicase,56,11,291470088,0.627,0.627
Div15-Run1-lexicase,56,12,306474669,0.618,0.618
Div15-Run1-lexicase,56,13,321647834,0.263,0.262
Div15-Run1-lexicase,56,14,333120593,0.203,0.203
Div15-Run1-lexicase,56,15,344420580,0.219,0.219
Div15-Run1-lexicase,56,16,356040931,0.224,0.224
Div15-Run1-lexicase,56,17,368124104,0.243,0.241
Div15-Run1-lexicase,56,18,380398360,0.247,0.247
Div15-Run1-lexicase,56,19,392653522,0.246,0.246
Div15-Run1-lexicase,56,20,406506268,0.244,0.244
Div15-Run1-lexicase,57,0,0,1.000,0.117
Div15-Run1-lexicase,57,1,30933847,0.215,0.213
Div15-Run1-lexicase,57,2,57541794,0.337,0.334
Div15-Run1-lexicase,57,3,84139759,0.453,0.452
Div15-Run1-lexicase,57,4,108025053,0.470,0.468
Div15-Run1-lexicase,57,5,128265103,0.498,0.498
Div15-Run1-lexicase,57,6,149365889,0.527,0.527
Div15-Run1-lexicase,57,7,168828140,0.584,0.584
Div15-Run1-lexicase,57,8,193637603,0.612,0.610
Div15-Run1-lexicase,57,9,221218894,0.616,0.615
Div15-Run1-lexicase,57,10,242620483,0.530,0.530
Div15-Run1-lexicase,57,11,260827886,0.250,0.249
Div15-Run1-lexicase,57,12,278891594,0.248,0.248
Div15-Run1-lexicase,57,13,297692475,0.254,0.254
Div15-Run1-lexicase,57,14,315385932,0.291,0.288
Div15-Run1-lexicase,57,15,333261780,0.336,0.336
Div15-Run1-lexicase,57,16,353020136,0.376,0.375
Div15-Run1-lexicase,57,17,373339413,0.371,0.371
Div15-Run1-lexicase,57,18,392091358,0.385,0.383
Div15-Run1-lexicase,57,19,413898610,0.385,0.385
Div15-Run1-lexicase,57,20,433075395,0.406,0.404
Div15-Run1-lexicase,58,0,0,1.000,0.117
Div15-Run1-lexicase,58,1,31760892,0.235,0.235
Div15-Run1-lexicase,58,2,56326479,0.368,0.368
Div15-Run1-lexicase,58,3,78473801,0.403,0.402
Div15-Run1-lexicase,58,4,100266593,0.485,0.485
Div15-Run1-lexicase,58,5,112690950,0.379,0.376
Div15-Run1-lexicase,58,6,127391825,0.385,0.384
Div15-Run1-lexicase,58,7,144781731,0.416,0.413
Div15-Run1-lexicase,58,8,158097495,0.271,0.269
Div15-Run1-lexicase,58,9,173142379,0.293,0.291
Div15-Run1-lexicase,58,10,189878500,0.326,0.322
Div15-Run1-lexicase,58,11,205940643,0.334,0.331
Div15-Run1-lexicase,58,12,227807780,0.354,0.351
Div15-Run1-lexicase,58,13,262639355,0.494,0.489
Div15-Run1-lexicase,58,14,293667919,0.585,0.572
Div15-Run1-lexicase,58,15,325876795,0.631,0.619
Div15-Run1-lexicase,58,16,355458251,0.686,0.663
Div15-Run1-lexicase,58,17,382491226,0.684,0.674
Div15-Run1-lexicase,58,18,416886822,0.589,0.573
Div15-Run1-lexicase,58,19,445057770,0.630,0.620
Div15-Run1-lexicase,58,20,475992273,0.617,0.601
Div15-Run1-lexicase,59,0,0,1.000,0.117
Div15-Run1-lexicase,59,1,31606720,0.212,0.211
Div15-Run1-lexicase,59,2,61523789,0.329,0.329
Div15-Run1-lexicase,59,3,83763977,0.436,0.436
Div15-Run1-lexicase,59,4,109036383,0.511,0.510
Div15-Run1-lexicase,59,5,136590043,0.598,0.598
Div15-Run1-lexicase,59,6,160369487,0.645,0.645
Div15-Run1-lexicase,59,7,181629610,0.678,0.677
Div15-Run1-lexicase,59,8,202616014,0.652,0.652
Div15-Run1-lexicase,59,9,225258313,0.694,0.694
Div15-Run1-lexicase,59,10,250724536,0.712,0.711
Div15-Run1-lexicase,59,11,276031022,0.710,0.710
Div15-Run1-lexicase,59,12,302544958,0.731,0.730
Div15-Run1-lexicase,59,13,328088022,0.706,0.706
Div15-Run1-lexicase,59,14,351824017,0.737,0.735
Div15-Run1-lexicase,59,15,375588409,0.717,0.714
Div15-Run1-lexicase,59,16,399148627,0.720,0.719
Div15-Run1-lexicase,59,17,421860572,0.754,0.753
Div15-Run1-lexicase,59,18,450100498,0.722,0.718
Div15-Run1-lexicase,59,19,475597863,0.737,0.732
Div15-Run1-lexicase,59,20,503092989,0.748,0.746
Div15-Run1-lexicase,60,0,0,1.000,0.117
Div15-Run1-lexicase,60,1,31149700,0.214,0.212
Div15-Run1-lexicase,60,2,55845522,0.348,0.347
Div15-Run1-lexicase,60,3,78059773,0.436,0.436
Div15-Run1-lexicase,60,4,99495997,0.518,0.516
Div15-Run1-lexicase,60,5,121163669,0.556,0.556
Div15-Run1-lexicase,60,6,141622018,0.652,0.652
Div15-Run1-lexicase,60,7,164127887,0.667,0.666
Div15-Run1-lexicase,60,8,183870207,0.647,0.645
Div15-Run1-lexicase,60,9,203944103,0.700,0.700
Div15-Run1-lexicase,60,10,223661864,0.697,0.697
Div15-Run1-lexicase,60,11,242917864,0.699,0.698
Div15-Run1-lexicase,60,12,260397762,0.733,0.732
Div15-Run1-lexicase,60,13,277997693,0.719,0.718
Div15-Run1-lexicase,60,14,294868789,0.696,0.695
Div15-Run1-lexicase,60,15,309053942,0.698,0.695
Div15-Run1-lexicase,60,16,323576634,0.659,0.656
Div15-Run1-lexicase,60,17,337125479,0.661,0.658
Div15-Run1-lexicase,60,18,350170138,0.672,0.667
Div15-Run1-lexicase,60,19,364423546,0.706,0.700
Div15-Run1-lexicase,60,20,379462061,0.720,0.716
Div15-Run1-lexicase,61,0,0,1.000,0.117
Div15-Run1-lexicase,61,1,31426297,0.260,0.259
Div15-Run1-lexicase,61,2,63867511,0.332,0.332
Div15-Run1-lexicase,61,3,94224941,0.455,0.455
Div15-Run1-lexicase,61,4,124841359,0.552,0.551
Div15-Run1-lexicase,61,5,153283166,0.556,0.554
Div15-Run1-lexicase,61,6,176983619,0.613,0.613
Div15-Run1-lexicase,61,7,200761999,0.648,0.648
Div15-Run1-lexicase,61,8,222976262,0.675,0.673
Div15-Run1-lexicase,61,9,240405581,0.664,0.663
Div15-Run1-lexicase,61,10,255446283,0.668,0.665
Div15-Run1-lexicase,61,11,269103339,0.671,0.670
Div15-Run1-lexicase,61,12,280343816,0.558,0.557
Div15-Run1-lexicase,61,13,291934911,0.592,0.590
Div15-Run1-lexicase,61,14,301208702,0.548,0.546
Div15-Run1-lexicase,61,15,310397088,0.530,0.522
Div15-Run1-lexicase,61,16,320223913,0.471,0.461
Div15-Run1-lexicase,61,17,331003390,0.516,0.508
Div15-Run1-lexicase,61,18,340977118,0.507,0.500
Div15-Run1-lexicase,61,19,350931766,0.505,0.499
Div15-Run1-lexicase,61,20,360807027,0.512,0.508
Div15-Run1-lexicase,62,0,0,1.000,0.117
Div15-Run1-lexicase,62,1,31006027,0.223,0.223
Div15-Run1-lexicase,62,2,57283578,0.359,0.358
Div15-Run1-lexicase,62,3,81399339,0.474,0.474
Div15-Run1-lexicase,62,4,104547314,0.544,0.542
Div15-Run1-lexicase,62,5,126041253,0.589,0.588
Div15-Run1-lexicase,62,6,145972349,0.614,0.612
Div15-Run1-lexicase,62,7,165343627,0.668,0.668
Div15-Run1-lexicase,62,8,185955003,0.669,0.669
Div15-Run1-lexicase,62,9,205506346,0.708,0.707
Div15-Run1-lexicase,62,10,225974447,0.718,0.717
Div15-Run1-lexicase,62,11,247386846,0.733,0.733
Div15-Run1-lexicase,62,12,269871161,0.718,0.718
Div15-Run1-lexicase,62,13,291268446,0.732,0.731
Div15-Run1-lexicase,62,14,314945689,0.748,0.747
Div15-Run1-lexicase,62,15,336050234,0.683,0.683
Div15-Run1-lexicase,62,16,358021101,0.687,0.687
Div15-Run1-lexicase,62,17,382433666,0.664,0.662
Div15-Run1-lexicase,62,18,410250682,0.693,0.693
Div15-Run1-lexicase,62,19,432276061,0.421,0.421
Div15-Run1-lexicase,62,20,457743066,0.423,0.423
Div15-Run1-lexicase,63,0,0,1.000,0.117
Div15-Run1-lexicase,63,1,30448836,0.212,0.211
Div15-Run1-lexicase,63,2,58995266,0.349,0.349
Div15-Run1-lexicase,63,3,85715992,0.451,0.451
Div15-Run1-lexicase,63,4,106832977,0.480,0.480
Div15-Run1-lexicase,63,5,127785363,0.532,0.532
Div15-Run1-lexicase,63,6,148761494,0.558,0.558
Div15-Run1-lexicase,63,7,165860112,0.585,0.585
Div15-Run1-lexicase,63,8,183230441,0.656,0.656
Div15-Run1-lexicase,63,9,199685056,0.670,0.670
Div15-Run1-lexicase,63,10,215519226,0.641,0.641
Div15-Run1-lexicase,63,11,224596117,0.261,0.261
Div15-Run1-lexicase,63,12,233354288,0.244,0.243
Div15-Run1-lexicase,63,13,241790021,0.287,0.285
Div15-Run1-lexicase,63,14,250627460,0.286,0.286
Div15-Run1-lexicase,63,15,259498624,0.318,0.315
Div15-Run1-lexicase,63,16,269167532,0.282,0.282
Div15-Run1-lexicase,63,17,278834393,0.321,0.320
Div15-Run1-lexicase,63,18,288402163,0.306,0.305
Div15-Run1-lexicase,63,19,297772052,0.292,0.292
Div15-Run1-lexicase,63,20,307766534,0.315,0.313
Div15-Run1-lexicase,64,0,0,1.000,0.117
Div15-Run1-lexicase,64,1,32349752,0.216,0.215
Div15-Run1-lexicase,64,2,74208579,0.361,0.361
Div15-Run1-lexicase,64,3,100260630,0.455,0.455
Div15-Run1-lexicase,64,4,121804155,0.526,0.526
Div15-Run1-lexicase,64,5,139367068,0.541,0.540
Div15-Run1-lexicase,64,6,154638832,0.535,0.534
Div15-Run1-lexicase,64,7,168376079,0.545,0.543
Div15-Run1-lexicase,64,8,178933235,0.416,0.414
Div15-Run1-lexicase,64,9,190065588,0.330,0.325
Div15-Run1-lexicase,64,10,200910700,0.344,0.341
Div15-Run1-lexicase,64,11,210158670,0.344,0.342
Div15-Run1-lexicase,64,12,219353411,0.346,0.343
Div15-Run1-lexicase,64,13,228683803,0.344,0.343
Div15-Run1-lexicase,64,14,238773519,0.323,0.320
Div15-Run1-lexicase,64,15,249587861,0.383,0.380
Div15-Run1-lexicase,64,16,259967658,0.346,0.344
Div15-Run1-lexicase,64,17,269594860,0.346,0.343
Div15-Run1-lexicase,64,18,279104415,0.376,0.372
Div15-Run1-lexicase,64,19,288833247,0.372,0.368
Div15-Run1-lexicase,64,20,299043803,0.364,0.360
Div15-Run1-lexicase,65,0,0,1.000,0.117
Div15-Run1-lexicase,65,1,33039235,0.246,0.245
Div15-Run1-lexicase,65,2,62707330,0.384,0.384
Div15-Run1-lexicase,65,3,90484828,0.512,0.512
Div15-Run1-lexicase,65,4,117119111,0.541,0.541
Div15-Run1-lexicase,65,5,144304383,0.596,0.596
Div15-Run1-lexicase,65,6,166308722,0.625,0.625
Div15-Run1-lexicase,65,7,187337712,0.680,0.680
Div15-Run1-lexicase,65,8,206052593,0.698,0.698
Div15-Run1-lexicase,65,9,222483929,0.712,0.712
Div15-Run1-lexicase,65,10,238922948,0.752,0.752
Div15-Run1-lexicase,65,11,259271411,0.771,0.770
Div15-Run1-lexicase,65,12,278353372,0.741,0.741
Div15-Run1-lexicase,65,13,297548134,0.725,0.725
Div15-Run1-lexicase,65,14,323109855,0.711,0.709
Div15-Run1-lexicase,65,15,363529790,0.610,0.610
Div15-Run1-lexicase,65,16,421279777,0.508,0.506
Div15-Run1-lexicase,65,17,486268431,0.483,0.480
Div15-Run1-lexicase,65,18,557687996,0.419,0.409
Div15-Run1-lexicase,65,19,634447265,0.393,0.380
Div15-Run1-lexicase,65,20,710906800,0.359,0.347
Div15-Run1-lexicase,66,0,0,1.000,0.117
Div15-Run1-lexicase,66,1,32553800,0.211,0.211
Div15-Run1-lexicase,66,2,59961461,0.338,0.337
Div15-Run1-lexicase,66,3,85525104,0.487,0.487
Div15-Run1-lexicase,66,4,108412894,0.592,0.592
Div15-Run1-lexicase,66,5,132596448,0.613,0.613
Div15-Run1-lexicase,66,6,153512180,0.622,0.622
Div15-Run1-lexicase,66,7,173734142,0.652,0.652
Div15-Run1-lexicase,66,8,194223758,0.687,0.687
Div15-Run1-lexicase,66,9,212353696,0.696,0.696
Div15-Run1-lexicase,66,10,228438057,0.669,0.669
Div15-Run1-lexicase,66,11,245292774,0.687,0.687
Div15-Run1-lexicase,66,12,262174636,0.645,0.645
Div15-Run1-lexicase,66,13,279155600,0.292,0.292
Div15-Run1-lexicase,66,14,297544836,0.285,0.284
Div15-Run1-lexicase,66,15,315277912,0.323,0.323
Div15-Run1-lexicase,66,16,331554049,0.327,0.327
Div15-Run1-lexicase,66,17,348763425,0.359,0.356
Div15-Run1-lexicase,66,18,367639073,0.359,0.359
Div15-Run1-lexicase,66,19,385750678,0.340,0.338
Div15-Run1-lexicase,66,20,404795760,0.311,0.310
Div15-Run1-lexicase,67,0,0,1.000,0.117
Div15-Run1-lexicase,67,1,32616312,0.215,0.215
Div15-Run1-lexicase,67,2,59132392,0.380,0.379
Div15-Run1-lexicase,67,3,85471707,0.430,0.430
Div15-Run1-lexicase,67,4,108966213,0.518,0.518
Div15-Run1-lexicase,67,5,128784948,0.546,0.545
Div15-Run1-lexicase,67,6,148106372,0.591,0.591
Div15-Run1-lexicase,67,7,166407531,0.607,0.607
Div15-Run1-lexicase,67,8,183632123,0.674,0.674
Div15-Run1-lexicase,67,9,201250713,0.704,0.704
Div15-Run1-lexicase,67,10,218960698,0.702,0.702
Div15-Run1-lexicase,67,11,235371080,0.717,0.715
Div15-Run1-lexicase,67,12,253380648,0.712,0.709
Div15-Run1-lexicase,67,13,271523586,0.720,0.719
Div15-Run1-lexicase,67,14,288110920,0.720,0.720
Div15-Run1-lexicase,67,15,304624757,0.735,0.733
Div15-Run1-lexicase,67,16,320823846,0.777,0.776
Div15-Run1-lexicase,67,17,335991928,0.741,0.740
Div15-Run1-lexicase,67,18,352298805,0.796,0.795
Div15-Run1-lexicase,67,19,368207131,0.777,0.777
Div15-Run1-lexicase,67,20,382988870,0.785,0.784
Div15-Run1-lexicase,68,0,0,1.000,0.117
Div15-Run1-lexicase,68,1,29180445,0.241,0.241
Div15-Run1-lexicase,68,2,61140434,0.338,0.337
Div15-Run1-lexicase,68,3,88396056,0.403,0.402
Div15-Run1-lexicase,68,4,115048622,0.465,0.465
Div15-Run1-lexicase,68,5,137443949,0.492,0.490
Div15-Run1-lexicase,68,6,159847098,0.460,0.458
Div15-Run1-lexicase,68,7,177717529,0.412,0.410
Div15-Run1-lexicase,68,8,190630071,0.397,0.395
Div15-Run1-lexicase,68,9,202418990,0.297,0.291
Div15-Run1-lexicase,68,10,214106798,0.319,0.311
Div15-Run1-lexicase,68,11,225762061,0.318,0.308
Div15-Run1-lexicase,68,12,237209722,0.311,0.305
Div15-Run1-lexicase,68,13,248879511,0.364,0.354
Div15-Run1-lexicase,68,14,261719223,0.382,0.376
Div15-Run1-lexicase,68,15,274451137,0.376,0.371
Div15-Run1-lexicase,68,16,287565989,0.413,0.407
Div15-Run1-lexicase,68,17,300732314,0.453,0.448
Div15-Run1-lexicase,68,18,316010989,0.470,0.462
Div15-Run1-lexicase,68,19,329871216,0.487,0.480
Div15-Run1-lexicase,68,20,343660968,0.528,0.521
Div15-Run1-lexicase,69,0,0,1.000,0.117
Div15-Run1-lexicase,69,1,31627423,0.219,0.219
Div15-Run1-lexicase,69,2,61278408,0.355,0.354
Div15-Run1-lexicase,69,3,88959138,0.469,0.468
Div15-Run1-lexicase,69,4,112349392,0.533,0.531
Div15-Run1-lexicase,69,5,132328632,0.567,0.566
Div15-Run1-lexicase,69,6,152277417,0.610,0.610
Div15-Run1-lexicase,69,7,173023616,0.673,0.672
Div15-Run1-lexicase,69,8,192269980,0.693,0.692
Div15-Run1-lexicase,69,9,210403683,0.687,0.687
Div15-Run1-lexicase,69,10,226885110,0.703,0.703
Div15-Run1-lexicase,69,11,242219407,0.644,0.644
Div15-Run1-lexicase,69,12,255602054,0.558,0.556
Div15-Run1-lexicase,69,13,264113387,0.171,0.169
Div15-Run1-lexicase,69,14,272670660,0.135,0.135
Div15-Run1-lexicase,69,15,281258088,0.119,0.118
Div15-Run1-lexicase,69,16,290149391,0.143,0.143
Div15-Run1-lexicase,69,17,298742826,0.134,0.133
Div15-Run1-lexicase,69,18,307060011,0.117,0.117
Div15-Run1-lexicase,69,19,316551326,0.109,0.108
Div15-Run1-lexicase,69,20,326490246,0.106,0.104
Div15-Run1-lexicase,70,0,0,1.000,0.117
Div15-Run1-lexicase,70,1,33234548,0.234,0.233
Div15-Run1-lexicase,70,2,66423941,0.351,0.349
Div15-Run1-lexicase,70,3,94960202,0.432,0.430
Div15-Run1-lexicase,70,4,123560718,0.511,0.511
Div15-Run1-lexicase,70,5,152835729,0.555,0.554
Div15-Run1-lexicase,70,6,180535877,0.556,0.556
Div15-Run1-lexicase,70,7,207014208,0.601,0.601
Div15-Run1-lexicase,70,8,231549272,0.618,0.618
Div15-Run1-lexicase,70,9,253376286,0.667,0.666
Div15-Run1-lexicase,70,10,275421381,0.704,0.703
Div15-Run1-lexicase,70,11,296368765,0.696,0.696
Div15-Run1-lexicase,70,12,316186938,0.693,0.693
Div15-Run1-lexicase,70,13,339564888,0.703,0.703
Div15-Run1-lexicase,70,14,366337856,0.692,0.691
Div15-Run1-lexicase,70,15,393866309,0.660,0.660
Div15-Run1-lexicase,70,16,421083858,0.672,0.672
Div15-Run1-lexicase,70,17,431402617,0.270,0.270
Div15-Run1-lexicase,70,18,441250181,0.253,0.253
Div15-Run1-lexicase,70,19,451568806,0.260,0.259
